stint_id,Gls/90,Ast/90,Sh/90,SoT%,G/Sh,G/SoT,TklW/90,Int/90,TklWInt/90
Liam Delap__Chelsea,-0.33443064146843654,-0.9685113124616352,1.9625466857687326,0.03313056917800677,-0.7379361700797578,-0.7715314142869264,-1.5094422540990775,-1.53999483103273,-1.7497321109932504
Sepp van den Berg__Brentford,-0.8720454064210936,-0.26251788795151365,-0.6109756468809706,0.01892890436479722,-1.1074231975739823,-1.1622975621489737,-1.410066547922185,0.15227856603708287,-0.7629520889800926
Justin Devenny__Crystal Palace,-0.1206065872259025,-0.9685113124616352,0.2494719981440723,0.04733223399121606,-0.12212445758938342,-0.07683604030995335,0.5203466154132177,-1.4685211444681756,-0.4922122102781343
Kiernan Dewsbury-Hall__Everton,0.9396427056111479,0.5160091075699217,0.08206369359110872,0.5940963292997758,1.4789859948855897,1.1388808641497496,-0.20511964305506214,-0.6599313557603701,-0.48467187255142635
Bafodé Diakité__Bournemouth,-0.8720454064210936,-0.9685113124616352,-1.4131326572111405,-2.1397241472430233,-1.1074231975739823,-1.1622975621489737,0.12963608184512362,-0.16309812148812428,-0.011542230685458144
Amad Diallo__Manchester Utd,-0.3633791288120411,0.2819116567187917,0.9126805865784936,0.9420371172234047,-0.6147738275816829,-0.7715314142869264,-0.21681213952854364,-0.44448386377734134,-0.37365490017512687
Habib Diarra__Sunderland,-0.024268277072672737,0.4208475421832837,0.47329628811415253,0.04733223399121606,-0.12212445758938342,-0.07683604030995335,-1.096229601564329,-1.15293732840622,-1.2896512603757435
Rúben Dias__Manchester City,-0.3163595569322128,-0.9685113124616352,-0.9998060976385076,0.7006088153988459,1.3558236523875151,1.0086254815290672,-1.492902085057979,0.416376396603633,-0.6679844527477791
Lucas Digne__Aston Villa,-0.8720454064210936,2.187896182556918,-0.6931976813609824,0.3952730219148452,-1.1074231975739823,-1.1622975621489737,0.5448306823887997,-0.3248033755778996,0.14908253230401386
Issa Diop__Fulham,-0.14537929555101867,-0.9685113124616352,-1.2366229029539744,1.4106920560593132,5.050693927329761,3.1795485252071076,-1.558108520700771,-0.26231011572991514,-1.078949918440977
El Hadji Malick Diouf__West Ham,-0.8720454064210936,0.8316546453839406,-0.7896378450592153,-0.563339352976786,-1.1074231975739823,-1.1622975621489737,-0.7280154306806726,0.6302000297427457,-0.09172257826192382
Axel Disasi__West Ham,-0.8720454064210936,-0.9685113124616352,-1.071252337348442,2.1207752967197804,-1.1074231975739823,-1.1622975621489737,-0.5500827012099003,0.18853714562486587,-0.22688996695922506
Matt Doherty__Wolves,-0.8720454064210936,-0.9685113124616352,-1.0888428942977153,-2.1397241472430233,-1.1074231975739823,-1.1622975621489737,-0.14635171407131514,0.05876239040731094,-0.05565265706632104
Jeremy Doku__Manchester City,0.7978186362348868,1.768104613354114,0.8314151520662802,0.5940963292997758,0.4936872549009909,0.2705116466785333,-0.37121966182894445,-0.38007900335653394,-0.4310516931615033
Nicolás Domínguez__Nottingham,-0.3672620774960797,-0.1412594753448134,0.12747921719854818,-0.16569273820692412,-0.3684491425855332,-0.29392834467775736,2.6186872256030047,-0.7073146911129407,1.1843329573998906
Patrick Dorgu__Manchester Utd,0.7708518877199452,1.7239108157943561,0.3387236715358682,0.9846421116630328,0.8631742823952155,0.4007670292992156,1.7577804848561542,0.4769456734480455,1.3163916530279478
Lewis Dunk__Brighton,-0.6621196410586275,-0.9685113124616352,-0.6334615342902806,-1.2166159343844156,-0.6147738275816829,0.2705116466785333,-0.5924736604261831,0.3854187662164886,-0.1444709843864334
Marcus Edwards__Burnley,-0.3163595569322128,1.7635052588569444,0.7877788199040462,-0.2864068891192035,-0.6147738275816829,-0.42418372729843984,-0.9842918870442031,-1.1624627531407263,-1.2276802774537534
Hjalmar Ekdal__Burnley,-0.8720454064210936,-0.9685113124616352,-1.0816935158885077,-0.9538851353400429,-1.1074231975739823,-1.1622975621489737,0.0041766654309132204,-0.16855988281661993,-0.08984038714240543
Hugo Ekitike__Liverpool,2.764918478483632,1.198888500784438,2.34446735226402,-0.0662810845144588,0.9863366248932905,1.3559731685175536,-1.2953917914959627,-1.277625138180903,-1.4775081410270563
Anthony Elanga__Newcastle,-0.8720454064210936,-0.2313004916296375,-0.1296589420093281,-0.47102853169092507,-1.1074231975739823,-1.1622975621489737,-0.4918280445229277,-1.268603200182364,-0.9902335639421278
Maxime Estève__Burnley,-0.8720454064210936,-0.9685113124616352,-1.1338445031802125,-1.429640906582556,-1.1074231975739823,-1.1622975621489737,-0.3305873687381535,0.7890075059261917,0.23383441929659346
Evanilson__Bournemouth,0.4288060576282864,-0.613199867667197,1.293447194575009,0.12544139046386732,-0.12212445758938342,-0.03341757943639249,-1.6707766898278242,-1.28487226870432,-1.7067999223287336
Eberechi Eze__Arsenal,1.4308715718089446,0.10979705233740607,1.854993696048854,0.1041388932440535,0.37052491240291596,0.5310224119198982,-0.6966698679352519,-0.5100422440862824,-0.6976020065653272
Bruno Fernandes__Manchester Utd,0.878365019468881,5.724929287268885,1.4581231639825039,-0.13728940858050553,0.24736256990484115,0.4876039510463373,0.07531269215116347,-0.35446860003626,-0.14899377892951196
Mateus Fernandes__West Ham,-0.2798667548762266,0.3254587252972144,-0.508590806035189,-0.10888607895408668,0.24736256990484115,0.4876039510463373,2.033461954504201,0.6556280535359214,1.5797600546670687
Enzo Fernández__Chelsea,1.0391284689886409,0.28432094953031456,0.9628634055978413,0.9207346200035909,0.6168495973990659,0.2270931858049724,-0.602099252698591,-0.44202679973816605,-0.6035738454904965
Zian Flemming__Burnley,2.820303715309592,-0.9685113124616352,1.623094163493446,0.7290121450252645,1.4789859948855897,1.0954624032761888,-0.9774071466311571,-1.046489498187871,-1.1600105469170827
Phil Foden__Manchester City,1.1231542169592414,1.3670488311224955,1.3053052004856907,0.3100630330355889,0.4936872549009909,0.4441854901727764,-0.6101418563214251,-0.7669523373325551,-0.7864153874426166
Wesley Fofana__Chelsea,-0.8720454064210936,-0.4011291623972183,-1.0013659448614942,-1.252120096417439,-1.1074231975739823,-1.1622975621489737,-0.8396087068064274,2.677904233210043,0.9631519273924783
Lyle Foster__Burnley,0.43308517428634363,0.45740961730551816,0.05863234038010983,-0.009474425261621369,0.7400119398971405,1.0086254815290672,-0.40875929455493015,-1.1380225186245596,-0.8688322367331766
Jeremie Frimpong__Liverpool,-0.8720454064210936,-0.03428725502798293,-0.47757104031046266,-0.7195576659220886,-1.1074231975739823,-1.1622975621489737,-0.43622055297763407,-0.5764027847772014,-0.5776260359065323
Cody Gakpo__Liverpool,0.6506069377375833,0.8138898497473067,1.8857453600832355,-0.42842353725129695,-0.12212445758938342,0.2705116466785333,-1.0060416652487394,-0.8471837278821778,-1.0680062891853623
Conor Gallagher__Tottenham,-0.3710861936242995,-0.14752653471691052,-0.5115305877541989,0.44497884876107757,0.001037884908691378,-0.07683604030995335,0.13824678230943385,1.2944473675844534,0.7921586491711128
Alejandro Garnacho__Chelsea,-0.4030623135900523,2.10581466377393,1.2695392941353727,-0.6343476770428326,-0.7379361700797578,-0.5544391099191223,-0.14141777638780353,-1.0926434165229115,-0.6835014872173837
James Garner__Everton,-0.5230922872169943,1.0330452433065063,-0.0931740520950839,0.06863473121103013,-0.6147738275816829,-0.5544391099191223,1.8311809241244044,1.6046102996162668,1.9782531104039267
Lutsharel Geertruida__Sunderland,-0.8720454064210936,-0.9685113124616352,-0.8048832741830696,-0.2011969002399475,-1.1074231975739823,-1.1622975621489737,0.359376898488645,0.631762463339722,0.5618307442850773
